,Vendor Code,Company,County,City,Zip,Vendor_Address,lat,lon,geometry
1042,51484,MARTINEZ LANDSCAPE CO. INC,In LA County,SYLMAR,91342,"12357  SAN FERNANDO ROAD, SYLMAR, CA, 91342",34.2950595,-118.4529328,POINT (-118.4529328 34.2950595)
1043,56834,EXPRESS PRINTING SERVICE INC,In LA County,WHITTIER,90602,"12347  PENN ST, WHITTIER, CA, 90602",33.975552,-118.045407,POINT (-118.045407 33.975552)
1044,212316,"THE HOSPITAL EQUIPMENT COMPANY, LLC.",In LA County,MANHATTAN BCH,90266,"1230  ROSECRANS AVE, MANHATTAN BCH, CA, 90266",33.9013962,-118.3921008,POINT (-118.3921008 33.9013962)
1045,100216,WEST ADVANCED TECHNOLOGIES INC,In LA County,MANHATTAN BEACH,90266,"1230  ROSECRANS AVE, MANHATTAN BEACH, CA, 90266",33.9013962,-118.3921008,POINT (-118.3921008 33.9013962)
1046,164302,FIRE ACE INC,In LA County,LANCASTER,93534,"123  NUGENT STREET, LANCASTER, CA, 93534",34.6931997,-118.1306956,POINT (-118.1306956 34.6931997)
1047,214959,PAYLESS GLASS SERVICES INC.,In LA County,POMONA,91767,"1229  E HOLT AVE, POMONA, CA, 91767",34.0630852,-117.7249314,POINT (-117.7249314 34.0630852)
1048,522068,ALBERT UZUNYAN,In LA County,N HOLLYWOOD,91605,"12227  HARTLAND ST, N HOLLYWOOD, CA, 91605",34.195045,-118.3999062,POINT (-118.3999062 34.195045)
1049,7770,VALVATE ASSOCIATES,In LA County,WHITTIER,90601,"12221  HADLEY ST, WHITTIER, CA, 90601",33.9828225,-118.0464408,POINT (-118.0464408 33.9828225)
1050,102317,J D SALES CO INC,In LA County,EL SEGUNDO,90245,"122  PENN ST, EL SEGUNDO, CA, 90245",33.9170756,-118.4097435,POINT (-118.4097435 33.9170756)
1051,171780,"AIR WEST MECHANICAL CONSTRUCTION, INC.",In LA County,NORWALK,90650,"12166  FRONT ST., NORWALK, CA, 90650",33.9075524,-118.0744989,POINT (-118.0744989 33.9075524)
1052,152280,YOUNG WOMEN'S CHRISTIAN ASSOCIATION,In LA County,LOS ANGELES,90038,"1215  LODI PL, LOS ANGELES, CA, 90038",34.0929077,-118.323462,POINT (-118.323462 34.0929077)
1053,172138,TRIANGLE SPORTS INCORPORATED,In LA County,CITY OF INDUSTY,91745,"1215  JOHN REED CT, CITY OF INDUSTY, CA, 91745",,,POINT (NaN NaN)
1054,56430,INDUSTRIAL RADIO COMMUNICATIONS CORP,In LA County,EL SEGUNDO,90245,"1212  E. IMPERIAL AVE., EL SEGUNDO, CA, 90245",33.930677,-118.4031978,POINT (-118.4031978 33.930677)
1055,56430,INDUSTRIAL RADIO COMMUNICATIONS CORP,In LA County,EL SEGUNDO,90245,"1212  E. IMPERIAL AVE., EL SEGUNDO, CA, 90245",33.930677,-118.4031978,POINT (-118.4031978 33.930677)
1056,516673,TERRA PAVE INC,In LA County,WHITTIER,90606,"12115  RIVERA RD, WHITTIER, CA, 90606",33.9660831,-118.0544144,POINT (-118.0544144 33.9660831)
1057,147625,SIMPLY GREEN SOLUTIONS,In LA County,ARCADIA,91006,"12101  CLARK STREET , ARCADIA, CA, 91006",34.0992427,-117.9988334,POINT (-117.9988334 34.0992427)
1058,156188,GREEN TRANSLATIONS,In LA County,LOS ANGELES,90025,"12100  WILSHIRE BLVD, LOS ANGELES, CA, 90025",34.0434918,-118.4676737,POINT (-118.4676737 34.0434918)
1059,162764,NEW EARTH ORGANIZATION,In LA County,LOS ANGELES,90066,"12100  W WASHINGTON BLVD, LOS ANGELES, CA, 90066",33.9971813,-118.4243194,POINT (-118.4243194 33.9971813)
1060,207745,OSCAR PAYAN,In LA County,WHITTIER,90606,"12039  GREYFORD ST, WHITTIER, CA, 90606",33.9693395,-118.0551607,POINT (-118.0551607 33.9693395)
1061,62203,"ADVANTEC CONSULTING ENGINEERS,INC.",Outside of LA County,IRVINE,92620,"1200  ROOSEVELT, IRVINE, CA, 92620",33.6926512,-117.7678779,POINT (-117.7678779 33.6926512)
1062,514493,SOUTHWESTERN CLEAN FUELS CORP,In LA County,MONROVIA,91016,"120  E DUARTE RD, MONROVIA, CA, 91016",34.132127,-118.000446,POINT (-118.000446 34.132127)
1063,527388,HISTORIC RESOURCES GROUP,In LA County,PASADENA,91105,"12  S FAIR OAKS AVE , PASADENA, CA, 91105",34.1248569,-118.1502719,POINT (-118.1502719 34.1248569)
1064,508244,"LEE & RO, INC.",In LA County,CITY OF INDUSTRY,91748,"1199  S. FULLERTON ROAD, CITY OF INDUSTRY, CA, 91748",33.9937344,-117.9052239,POINT (-117.9052239 33.9937344)
1065,182873,DARROW HEATING & AIR CONDITIONING CORPORATION,In LA County,NORTH HOLLYWOOD,91605,"11944  VALERIO ST., NORTH HOLLYWOOD, CA, 91605",34.2047448,-118.3932038,POINT (-118.3932038 34.2047448)
1066,164906,"DESTINATION ENTERPRISES, INC.",In LA County,CULVER CITY,90230,"11940  HAMMACK STREET, CULVER CITY, CA, 90230",33.9890642,-118.405153,POINT (-118.405153 33.9890642)
1067,62925,PERRIS FENCE & SUPPLY INC,In LA County,DOWNEY,90241,"11926  WOODRUFF AVE, DOWNEY, CA, 90241",33.9274117,-118.1165804,POINT (-118.1165804 33.9274117)
1068,29316,ABISCO PRODUCTS CO,In LA County,SANTA FE SPRINGS,90670,"11925  LOS NIETOS ROAD, SANTA FE SPRINGS, CA, 90670",33.9569984,-118.0704525,POINT (-118.0704525 33.9569984)
1069,29316,ABISCO PRODUCTS CO,In LA County,SANTA FE SPGS,90670,"11925  LOS NIETOS RD, SANTA FE SPGS, CA, 90670",,,POINT (NaN NaN)
1070,205660,LUCKYLADY REMOVAL,In LA County,LOS ANGELES,90061,"11919  S FIGUEROA ST , LOS ANGELES, CA, 90061",33.9244527,-118.2826788,POINT (-118.2826788 33.9244527)
1071,151585,TITAN ENVIRONMENTAL SOLUTIONS INC,In LA County,WHITTIER,90606,"11838  WASHINGTON BLVD, WHITTIER, CA, 90606",33.9687421,-118.0559563,POINT (-118.0559563 33.9687421)
1072,200286,DELTA 4 ENVIRONMENTAL INC.,In LA County,SANTA FE SPGS,90670,"11823  SLAUSON AVE , SANTA FE SPGS, CA, 90670",,,POINT (NaN NaN)
1073,197899,BIG AL'S MOTORS SALES AND SERVICES LLC,In LA County,SANTA FE SPGS,90670,"11823  SLAUSON AVE, SANTA FE SPGS, CA, 90670",,,POINT (NaN NaN)
1074,201546,UNMODERN INDUSTRIES,In LA County,SANTA FE SPGS,90670,"11783  SLAUSON AVE, SANTA FE SPGS, CA, 90670",,,POINT (NaN NaN)
1075,183625,MASSOUD KARIMZADEH,In LA County,LOS ANGELES,90025,"11750  WILSHIRE BLVD, LOS ANGELES, CA, 90025",34.048576,-118.461807,POINT (-118.461807 34.048576)
1076,168442,HOLOS INC,In LA County,N HOLLYWOOD,91606,"11739  VICTORY BLVD, N HOLLYWOOD, CA, 91606",34.186756,-118.3891124,POINT (-118.3891124 34.186756)
1077,168442,HOLOS INC,In LA County,N HOLLYWOOD,91606,"11739  VICTORY BLVD, N HOLLYWOOD, CA, 91606",34.186756,-118.3891124,POINT (-118.3891124 34.186756)
1078,182841,ALEX DOMINGUEZ,In LA County,WHITTIER,90606,"11713  1/2 WASHINGTON BLVD, WHITTIER, CA, 90606",,,POINT (NaN NaN)
1079,209296,MONICA C OROZCO,In LA County,WHITTIER,90606,"11713  1/2 WASHINGTON BLVD, WHITTIER, CA, 90606",,,POINT (NaN NaN)
1080,517143,HARBOR AREA GANG ALTERNATIVES PROGRAM,In LA County,LYNWOOD,90262,"11705  DEPUTY YAMAMOTO PL, LYNWOOD, CA, 90262",33.9271205,-118.2285296,POINT (-118.2285296 33.9271205)
1081,26223,GOLDEN WEST PIPE & SUPPLY CO,In LA County,DOWNEY,90241,"11700  WOODRUFF AVE, DOWNEY, CA, 90241",33.9301237,-118.1165892,POINT (-118.1165892 33.9301237)
1082,205727,A FLASH OF GLAM BY ROSE,In LA County,STUDIO CITY,91604,"11684  VENTURA BLVD , STUDIO CITY, CA, 91604",34.1410094,-118.3872303,POINT (-118.3872303 34.1410094)
1083,61247,ROYAL CONSTRUCTION CORP.,In LA County,ARCADIA,91006,"11680  GOLDRING RD , ARCADIA, CA, 91006",34.1011493,-118.007659,POINT (-118.007659 34.1011493)
1084,43998,"PACIFIC TRUCK EQUIPMENT, INC.",In LA County,WHITTIER,90606,"11655  WASHINGTON BLVD., WHITTIER, CA, 90606",33.9673285,-118.0509041,POINT (-118.0509041 33.9673285)
1085,117867,"JM HYDRAULICS, INC.",In LA County,SUN VALLEY,91352,"11628  SHELDON ST, SUN VALLEY, CA, 91352",34.2335693,-118.4015644,POINT (-118.4015644 34.2335693)
1086,514535,ABBOT INDUSTRIAL SUPPLIES INTERNATIONAL INC,In LA County,NORTH HOLLYWOOD,91605,"11604  HART STREET, NORTH HOLLYWOOD, CA, 91605",34.197484,-118.384424,POINT (-118.384424 34.197484)
1087,203905,JEFFERY L JEFFERSON JR,In LA County,WHITTIER,90606,"11603  WAKEMAN ST, WHITTIER, CA, 90606",33.9674595,-118.0690085,POINT (-118.0690085 33.9674595)
1088,210885,360MEDIA83 L.L.C,In LA County,WHITTIER,90606,"11603  WAKEMAN ST, WHITTIER, CA, 90606",33.9674595,-118.0690085,POINT (-118.0690085 33.9674595)
1089,503094,SHIELDS FOR FAMILIES,In LA County,LOS ANGELES,90047,"11601  S. WESTERN AVENUE, LOS ANGELES, CA, 90047",33.929132,-118.309061,POINT (-118.309061 33.929132)
1090,24327,MARX BROS FIRE EXTINGUISHER,In LA County,LOS ANGELES,90023,"1159  S SOTO ST, LOS ANGELES, CA, 90023",34.0275145,-118.2196072,POINT (-118.2196072 34.0275145)
1091,512065,RONS MAINTENANCE,In LA County,DOWNEY,90241,"11542  HORLEY AVE, DOWNEY, CA, 90241",33.9421227,-118.1453629,POINT (-118.1453629 33.9421227)
1092,104381,LEWIS SCHOEPLEIN ARCHITECTS,In LA County,LOS ANGELES,90064,"11533  W PICO BLVD, LOS ANGELES, CA, 90064",34.0335086,-118.4422788,POINT (-118.4422788 34.0335086)
1093,190811,BAYINFOTECH,Outside of LA County,DUBLIN,94568,"11501  DUBLIN BLVD , DUBLIN, CA, 94568",37.6991156,-121.9440022,POINT (-121.9440022 37.6991156)
1094,122421,UNIVERSAL ELECTRONIC ALARMS,In LA County,LANCASTER,93534,"1150  W AVENUE J , LANCASTER, CA, 93534",34.6895673,-118.1503931,POINT (-118.1503931 34.6895673)
1095,181896,FMF PANDION,Outside of LA County,ENCINITAS,92024,"1150  GARDEN VIEW RD , ENCINITAS, CA, 92024",33.0605866,-117.2664147,POINT (-117.2664147 33.0605866)
1096,187028,ABODE COMMUNITIES,In LA County,LOS ANGELES,90015,"1149  S HILL ST, LOS ANGELES, CA, 90015",34.039521,-118.2605458,POINT (-118.2605458 34.039521)
1097,155263,ASIAN AMERICANS ADVANCING JUSTICE- LOS ANGELES,In LA County,LOS ANGELES,90017,"1145  WILSHIRE BLVD., 2ND , LOS ANGELES, CA, 90017",,,POINT (NaN NaN)
1098,178867,FUELTEC,In LA County,DIAMOND BAR,91766,"1142  S DIAMOND BLVD , DIAMOND BAR, CA, 91766",34.0015265,-117.8105879,POINT (-117.8105879 34.0015265)
1099,178867,FUELTEC,In LA County,DIAMOND BAR,91765,"1142  S DIAMOND BAR BLVD, DIAMOND BAR, CA, 91765",34.0025254,-117.810427,POINT (-117.810427 34.0025254)
1100,209326,T AND A BUILDERS,In LA County,DOWNEY,90241,"11417  HORTON AVE, DOWNEY, CA, 90241",33.944544,-118.145993,POINT (-118.145993 33.944544)
1101,171211,QUEST PROJECT CONTROLS INC,In LA County,MONROVIA,91016,"114  W COLORADO BLVD, MONROVIA, CA, 91016",34.145378,-118.0345523,POINT (-118.0345523 34.145378)
1102,171211,QUEST PROJECT CONTROLS INC,In LA County,MONROVIA,91016,"114  W COLORADO BLVD, MONROVIA, CA, 91016",34.145378,-118.0345523,POINT (-118.0345523 34.145378)
1103,200633,"LA SECURITY CAMERAS, INC.",In LA County,SYLMAR,91342,"11375  KAMLOOPS ST, SYLMAR, CA, 91342",,,POINT (NaN NaN)
1104,145696,"AEGIS HC, LLC",Outside of LA County,LOS ANGELES,92685,"11350  SHERMAN WAY , LOS ANGELES, CA, 92685",34.201115,-118.378037,POINT (-118.378037 34.201115)
1105,137241,SAND BUILDING MATERIALS INC,In LA County,SAN FERNANDO,91340,"11321  SAN FERNANDO RD, SAN FERNANDO, CA, 91340",34.2902751,-118.4493588,POINT (-118.4493588 34.2902751)
1106,195047,805 DISCING AND GRADING INC.,Outside of LA County,THOUSAND OAKS,91360,"1128  BURTONWOOD AVE, THOUSAND OAKS, CA, 91360",34.1931251,-118.8646942,POINT (-118.8646942 34.1931251)
1107,126724,TAMARA GOULD,In LA County,TOPANGA,90290,"1127  CANYON TRL, TOPANGA, CA, 90290",34.1049435,-118.589988,POINT (-118.589988 34.1049435)
1108,126724,TAMARA GOULD,In LA County,TOPANGA,90290,"1127  CANYON TRAIL, TOPANGA, CA, 90290",34.1049435,-118.589988,POINT (-118.589988 34.1049435)
1109,188513,"OPEN TOP CREATIVITY, INC.",In LA County,N HOLLYWOOD,91601,"11218  LA MAIDA ST, N HOLLYWOOD, CA, 91601",34.1583285,-118.3751223,POINT (-118.3751223 34.1583285)
1110,125858,HANDS FOR HOPE,In LA County,N HOLLYWOOD,91601,"11210  OTSEGO ST, N HOLLYWOOD, CA, 91601",34.1628947,-118.3750308,POINT (-118.3750308 34.1628947)
1111,181699,HHJ CONSTRUCTION INC.,In LA County,LOS ANGELES,90061,"11156  S. MAIN STREET, LOS ANGELES, CA, 90061",33.9335226,-118.2737754,POINT (-118.2737754 33.9335226)
1112,189211,AARON PROCTOR,In LA County,N HOLLYWOOD,91606,"11140  SYLVAN ST, N HOLLYWOOD, CA, 91606",34.1847811,-118.3737241,POINT (-118.3737241 34.1847811)
1113,135862,DANIEL HERNANDEZ YOUTH FOUNDATION,In LA County,CERRITOS,90703,"11138  BUSINESS CIR, CERRITOS, CA, 90703",33.8716553,-118.0981364,POINT (-118.0981364 33.8716553)
1114,178405,PACTRACK INC,In LA County,S EL MONTE,91733,"11135  RUSH ST, S EL MONTE, CA, 91733",34.04872,-118.03326,POINT (-118.03326 34.04872)
1115,178405,PACTRACK INC,In LA County,S EL MONTE,91733,"11135  RUSH ST, S EL MONTE, CA, 91733",34.04872,-118.03326,POINT (-118.03326 34.04872)
1116,171989,"AF&S PRODUCTS & SERVICES, INC.",Outside of LA County,SAN DIEGO,92130,"11120  E OCEAN AIR DR , SAN DIEGO, CA, 92130",32.9203023,-117.216494,POINT (-117.216494 32.9203023)
1117,171989,"AF&S PRODUCTS & SERVICES, INC.",Outside of LA County,SAN DIEGO,92130,"11120  E OCEAN AIR DR , SAN DIEGO, CA, 92130",32.9203023,-117.216494,POINT (-117.216494 32.9203023)
1118,181441,"DRP ENGINEERING , INC",In LA County,MONTEREY PARK,91754,"1111  CORPORATE CENTER DR, MONTEREY PARK, CA, 91754",34.0506659,-118.1625743,POINT (-118.1625743 34.0506659)
1119,181441,"DRP ENGINEERING , INC",In LA County,MONTEREY PARK,91754,"1111  CORPORATE CENTER DR, MONTEREY PARK, CA, 91754",34.0506659,-118.1625743,POINT (-118.1625743 34.0506659)
1120,188235,COMPILER LLC,In LA County,LOS ANGELES,90029,"1110  N VIRGIL AVE PMB 94111, LOS ANGELES, CA, 90029",,,POINT (NaN NaN)
1121,184897,ADVETAGE SOLUTIONS LLC,In LA County,EL SEGUNDO,90245,"111  PENN ST, EL SEGUNDO, CA, 90245",33.91669,-118.410334,POINT (-118.410334 33.91669)
1122,160284,PACIFIC ENGINEERS GROUP,In LA County,BURBANK,91506,"1106  W MAGNOLIA BLVD , BURBANK, CA, 91506",34.1765908,-118.3206274,POINT (-118.3206274 34.1765908)
1123,160284,PACIFIC ENGINEERS GROUP,In LA County,BURBANK,91506,"1106  W MAGNOLIA BLVD, BURBANK, CA, 91506",34.1765908,-118.3206274,POINT (-118.3206274 34.1765908)
1124,204036,CRAFTWATER ENGINEERING INC,Outside of LA County,SAN DIEGO,92131,"11026  CAMINITO VISTA PACIFICA, SAN DIEGO, CA, 92131",32.91428,-117.093201,POINT (-117.093201 32.91428)
1125,186019,NOHO CONSTRUCTORS,In LA County,STUDIO CITY,91604,"11012  VENTURA BLVD, STUDIO CITY, CA, 91604",34.1405047,-118.3706256,POINT (-118.3706256 34.1405047)
1126,187492,"EDIGITALDEALS, INC.",In LA County,LOS ANGELES,90034,"11009  VENICE BLVD , LOS ANGELES, CA, 90034",34.0144292,-118.4140455,POINT (-118.4140455 34.0144292)
1127,187492,"EDIGITALDEALS, INC.",In LA County,LOS ANGELES,90034,"11009  VENICE BLVD, LOS ANGELES, CA, 90034",34.0144292,-118.4140455,POINT (-118.4140455 34.0144292)
1128,175228,"BUSINESS U, INC.",In LA County,LOS ANGELES,90024,"11000  WILSHIRE BLVD, LOS ANGELES, CA, 90024",34.0561358,-118.4482538,POINT (-118.4482538 34.0561358)
1129,205999,ADDISON-MILLER INC.,Outside of LA County,ORANGE,92868,"1100  W TOWN AND COUNTRY RD, ORANGE, CA, 92868",33.7760698,-117.8637518,POINT (-117.8637518 33.7760698)
1130,509769,CENTINELA YOUTH SERVICES INC,In LA County,INGLEWOOD,90301,"110  S LA BREA AVE, INGLEWOOD, CA, 90301",33.9626198,-118.353431,POINT (-118.353431 33.9626198)
1131,138927,BEACON ECONOMICS LLC,In LA County,LOS ANGELES,90036,"110  S FAIRFAX AVE, LOS ANGELES, CA, 90036",34.073612,-118.3609531,POINT (-118.3609531 34.073612)
1132,172124,"FATHERS AND MOTHERS WHO CARE, INC",In LA County,LOS ANGELES,90044,"10975  S VERMONT AVE, LOS ANGELES, CA, 90044",33.9358157,-118.2919094,POINT (-118.2919094 33.9358157)
1133,174432,"CROWN PROMOTIONS GROUP, INC.",In LA County,EL MONTE,91731,"10952  MAIN ST, EL MONTE, CA, 91731",34.0741965,-118.0361776,POINT (-118.0361776 34.0741965)
1134,174432,"CROWN PROMOTIONS GROUP, INC.",In LA County,EL MONTE,91731,"10952  MAIN ST, EL MONTE, CA, 91731",34.0741965,-118.0361776,POINT (-118.0361776 34.0741965)
1135,121321,PSYCHOLOGICAL CONSULTING ASSOCIATES INC,In LA County,LOS ANGELES,90024,"10940  WILSHIRE BLVD , LOS ANGELES, CA, 90024",34.0580322,-118.4450834,POINT (-118.4450834 34.0580322)
1136,180894,"TRIFILETTI CONSULTING, INC.",In LA County,CHATSWORTH,91311,"10850  DELCO AVE, CHATSWORTH, CA, 91311",34.2672072,-118.5791011,POINT (-118.5791011 34.2672072)
1137,195549,PJ EQUIPMENT RENTAL,In LA County,SANTA FE SPGS,90670,"10847  PAINTER AVE , SANTA FE SPGS, CA, 90670",,,POINT (NaN NaN)
1138,144300,LOWERS WELDING & FABRICATION,In LA County,SANTA FE SPRINGS,90670,"10847  PAINTER AVE, SANTA FE SPRINGS, CA, 90670",33.9346023,-118.0514549,POINT (-118.0514549 33.9346023)
1139,47424,HEALTH SCIENCE ASSOCIATES,Outside of LA County,LOS ALAMITOS,90720,"10771  NOEL ST, LOS ALAMITOS, CA, 90720",33.8054363,-118.0587874,POINT (-118.0587874 33.8054363)
1140,189861,MARQUEZ CABLE SYSTEMS INC,In LA County,SANTA FE SPGS,90670,"10759  FOREST ST, SANTA FE SPGS, CA, 90670",,,POINT (NaN NaN)
1141,180807,"SIGN TOPIA, INC.",In LA County,SUN VALLEY,91352,"10741  SHERMAN WAY, SUN VALLEY, CA, 91352",,,POINT (NaN NaN)
1142,153820,DUCKPUNK PRODUCTIONS,In LA County,LOS ANGELES,90034,"10728  WESTMINSTER AVE, LOS ANGELES, CA, 90034",34.0235011,-118.4116711,POINT (-118.4116711 34.0235011)
1143,117443,FIVE DOLLAR BLINDS,In LA County,S EL MONTE,91733,"10718  RUSH ST, S EL MONTE, CA, 91733",34.05177,-118.0397649,POINT (-118.0397649 34.05177)
1144,152003,MAIER INTERNATIONAL INC,In LA County,EL MONTE,91731,"10651  HICKSON ST, EL MONTE, CA, 91731",34.0811499,-118.0409974,POINT (-118.0409974 34.0811499)
1145,152003,MAIER INTERNATIONAL INC,In LA County,EL MONTE,91731,"10651  HICKSON ST, EL MONTE, CA, 91731",34.0811499,-118.0409974,POINT (-118.0409974 34.0811499)
1146,29316,ABISCO PRODUCTS CO,In LA County,SANTA FE SPRINGS,90670,"10612  PIONEER BLVD., SANTA FE SPRINGS, CA, 90670",33.9357592,-118.0816461,POINT (-118.0816461 33.9357592)
1147,189323,SOLAR CONNECTION INC,In LA County,MISSION HILLS,91345,"10600  SEPULVEDA BLVD, MISSION HILLS, CA, 91345",34.262974,-118.466775,POINT (-118.466775 34.262974)
1148,169922,AGRI-TURF DISTRIBUTING,In LA County,SANTA FE SPGS,90670,"10551  HATHAWAY DR, SANTA FE SPGS, CA, 90670",,,POINT (NaN NaN)
1149,510513,PACIFIC ASIAN CONSORTIUM,In LA County,LOS ANGELES,90017,"1055  WILSHIRE BLVD , LOS ANGELES, CA, 90017",34.052325,-118.2629377,POINT (-118.2629377 34.052325)
1150,109549,SAESHE,In LA County,LOS ANGELES,90017,"1055  W 7TH ST , LOS ANGELES, CA, 90017",34.0506875,-118.2634877,POINT (-118.2634877 34.0506875)
1151,204469,UNITED PROPERTY ADVOCATES INC,Outside of LA County,ROSEVILLE,95678,"1050  OPPORTUNITY DR , ROSEVILLE, CA, 95678",38.7449948,-121.307061,POINT (-121.307061 38.7449948)
1152,191274,RODGER J WRIGHT,In LA County,ARCADIA,91006,"105  W FLORAL AVE, ARCADIA, CA, 91006",34.1499516,-118.0346139,POINT (-118.0346139 34.1499516)
1153,190861,LANCASTER HOMELESS GROUP,In LA County,LANCASTER,93535,"104  E AVENUE K4, LANCASTER, CA, 93535",34.6715037,-118.0839618,POINT (-118.0839618 34.6715037)
1154,175399,"STRATO COMMUNICATIONS, INC",Outside of LA County,SACRAMENTO,95827,"10398  ROCKINGHAM DR , SACRAMENTO, CA, 95827",38.574713,-121.303802,POINT (-121.303802 38.574713)
1155,190228,SOUTH CAL GROUP SCG BUILDER,In LA County,TUJUNGA,91042,"10336  WILSEY AVE, TUJUNGA, CA, 91042",34.2567007,-118.296862,POINT (-118.296862 34.2567007)
1156,188472,HYPERIEN INC,In LA County,GLENDALE,91204,"1030  FLORENCE PLACE, GLENDALE, CA, 91204",34.1343891,-118.2599883,POINT (-118.2599883 34.1343891)
1157,171774,"JFS SPECIALTY SERVICES, INC.",In LA County,BURBANK,91502,"1026  N LAKE ST, BURBANK, CA, 91502",34.1858632,-118.3222391,POINT (-118.3222391 34.1858632)
1158,136573,PIGNX INC,In LA County,WHITTIER,90603,"10250  COLIMA RD, WHITTIER, CA, 90603",33.9512096,-118.0048418,POINT (-118.0048418 33.9512096)
1159,136573,PIGNX INC,In LA County,WHITTIER,90603,"10250  COLIMA RD, WHITTIER, CA, 90603",33.9512096,-118.0048418,POINT (-118.0048418 33.9512096)
1160,159611,NEXXSOL CORPORATION,In LA County,WEST COVINA,91790,"1024  S GLENDORA AVE, WEST COVINA, CA, 91790",34.0571466,-117.9364186,POINT (-117.9364186 34.0571466)
1161,193635,ARROYOWEST LLC,In LA County,S PASADENA,91030,"1024  CAWSTON AVE, S PASADENA, CA, 91030",,,POINT (NaN NaN)
1162,189440,FIRE STARTER STUDIOS,In LA County,BURBANK,91505,"1023  N HOLLYWOOD WAY, BURBANK, CA, 91505",34.1681489,-118.3472182,POINT (-118.3472182 34.1681489)
1163,152280,YOUNG WOMEN'S CHRISTIAN ASSOCIATION,In LA County,LOS ANGELES,90015,"1020  S OLIVE ST FL 7, LOS ANGELES, CA, 90015",,,POINT (NaN NaN)
1164,190961,IT SYSTEMS SOLUTIONS INC,In LA County,LOS ANGELES,90022,"1015  S WOODS AVE, LOS ANGELES, CA, 90022",34.0175996,-118.1595251,POINT (-118.1595251 34.0175996)
1165,508984,AAA ELECTRICAL SUPPLY,In LA County,MONTEBELLO,90640,"1014  S MONTEBELLO BLVD, MONTEBELLO, CA, 90640",33.9932052,-118.1165045,POINT (-118.1165045 33.9932052)
1166,155966,THREE SQUARES INTERNATIONAL,In LA County,SANTA MONICA,90401,"1014  BROADWAY PMB 105, SANTA MONICA, CA, 90401",,,POINT (NaN NaN)
1167,111181,PARTNERS IN DIVERSITY INC,In LA County,SANTA FE SPGS,90670,"10100  PIONEER BLVD, SANTA FE SPGS, CA, 90670",,,POINT (NaN NaN)
1168,103355,YWCA OF SAN GABRIEL VALLEY,In LA County,COVINA,91723,"101  S BARRANCA AVE, COVINA, CA, 91723",34.0823543,-117.8813365,POINT (-117.8813365 34.0823543)
1169,200628,IBILOLA OGUN,Out of State,ROSELAND,7068,"101  EISENHOWER PKWY , ROSELAND, CA, 7068",,,POINT (NaN NaN)
1170,200628,IBILOLA OGUN,Out of State,ROSELAND,7068,"101  EISENHOWER PKWY , ROSELAND, CA, 7068",,,POINT (NaN NaN)
1171,200628,IBILOLA OGUN,Out of State,ROSELAND,7068,"101  EISENHOWER PKWY, ROSELAND, CA, 7068",,,POINT (NaN NaN)
1172,7980,"WASHEX MACHINERY OF CALIFORNIA, INC.",In LA County,BURBANK,91503,"101  E. SANTA ANITA AVE   .P.O. BOX 310, BURBANK, CA, 91503",,,POINT (NaN NaN)
1173,212187,COSMIC RELIABLE SERVICES,In LA County,LANCASTER,93535,"1008  GLENN CT, LANCASTER, CA, 93535",34.6715337,-118.1118464,POINT (-118.1118464 34.6715337)
1174,206091,E&E PROPERTY SERVICES LLC,In LA County,ARLETA,91331,"10075  ARLETA AVE, ARLETA, CA, 91331",34.2535239,-118.4383235,POINT (-118.4383235 34.2535239)
1175,130376,CASTLEROCK ENVIRONMENTAL INC,In LA County,SANTA FE SPGS,90670,"10040  PAINTER AVE, SANTA FE SPGS, CA, 90670",,,POINT (NaN NaN)
1176,145888,PRIDE INDUSTRIES,Outside of LA County,ROSEVILLE,95747,"10030  FOOTHILLS BLVD, ROSEVILLE, CA, 95747",38.7832229,-121.313873,POINT (-121.313873 38.7832229)
1177,174493,REMDOX,In LA County,LOS ANGELES,90034,"10020  NATIONAL BLVD., LOS ANGELES, CA, 90034",34.0289776,-118.4041527,POINT (-118.4041527 34.0289776)
1178,54426,SHOWREEL INTERNATIONAL INC,In LA County,LOS ANGELES,90017,"1001  WILSHIRE BLVD, LOS ANGELES, CA, 90017",34.051618,-118.261561,POINT (-118.261561 34.051618)
1179,208466,CITY BBQ & CATERING,In LA County,E RNCHO DMNGZ,90221,"1001  E ROSECRANS AVE, E RNCHO DMNGZ, CA, 90221",,,POINT (NaN NaN)
1180,152079,FACTORY DIRECT DISTRIBUTION CORP,Outside of LA County,SAN DIEGO,92118,"1001  B AVENUE , SAN DIEGO, CA, 92118",32.684575,-117.177354,POINT (-117.177354 32.684575)
